week_end,pathogen,geography,percent_visits
12/14/2024,COVID-19,Colorado,1.1
12/14/2024,COVID-19,Connecticut,0.9
12/14/2024,COVID-19,Delaware,1
12/14/2024,COVID-19,District of Columbia,0.4
12/14/2024,COVID-19,Florida,0.4
12/14/2024,COVID-19,Georgia,0.4
12/14/2024,COVID-19,Hawaii,0.4
12/14/2024,COVID-19,Idaho,0.9
12/14/2024,COVID-19,Illinois,1.1
12/14/2024,COVID-19,Indiana,1.3
12/14/2024,COVID-19,Iowa,0.9
12/14/2024,COVID-19,Kansas,1.2
12/14/2024,COVID-19,Kentucky,1.5
12/14/2024,COVID-19,Louisiana,0.5
12/14/2024,COVID-19,Maine,1.4
12/14/2024,COVID-19,Maryland,0.6
12/14/2024,COVID-19,Massachusetts,1.1
12/14/2024,COVID-19,Michigan,1.1
12/14/2024,COVID-19,Minnesota,1.6
12/14/2024,COVID-19,Mississippi,0.6
12/14/2024,COVID-19,Montana,1.2
12/14/2024,COVID-19,United States,0.7
12/14/2024,COVID-19,Nebraska,0.8
12/14/2024,COVID-19,Nevada,0.5
12/14/2024,COVID-19,New Hampshire,1.3
12/14/2024,COVID-19,New Jersey,0.7
12/14/2024,COVID-19,New Mexico,2.2
12/14/2024,COVID-19,New York,0.5
12/14/2024,COVID-19,North Carolina,0.7
12/14/2024,COVID-19,North Dakota,1.1
12/14/2024,COVID-19,Ohio,1
12/14/2024,COVID-19,Oklahoma,0.9
12/14/2024,COVID-19,Oregon,0.5
12/14/2024,COVID-19,Pennsylvania,0.8
12/14/2024,COVID-19,Rhode Island,0.9
12/14/2024,COVID-19,South Carolina,0.6
12/14/2024,COVID-19,Tennessee,0.7
12/14/2024,COVID-19,Texas,0.4
12/14/2024,COVID-19,Utah,1
12/14/2024,COVID-19,Vermont,1.2
12/14/2024,COVID-19,Virginia,0.8
12/14/2024,COVID-19,Washington,0.4
12/14/2024,COVID-19,West Virginia,1.2
12/14/2024,COVID-19,Wisconsin,1.1
12/14/2024,COVID-19,Wyoming,0
12/14/2024,Influenza,Alabama,4.2
12/14/2024,Influenza,Alaska,2.3
12/14/2024,Influenza,Arizona,4.3
12/14/2024,Influenza,Arkansas,1.3
12/14/2024,Influenza,California,2.4
12/14/2024,Influenza,Colorado,1.3
12/14/2024,Influenza,Connecticut,0.6
12/14/2024,Influenza,Delaware,1.5
12/14/2024,Influenza,District of Columbia,0.8
12/14/2024,Influenza,Florida,2.8
12/14/2024,Influenza,Georgia,1.4
12/14/2024,Influenza,Hawaii,2.5
12/14/2024,Influenza,Idaho,2.7
12/14/2024,Influenza,Illinois,1.4
12/14/2024,Influenza,Indiana,1.4
12/14/2024,Influenza,Iowa,0.6
12/14/2024,Influenza,Kansas,1.6
12/14/2024,Influenza,Kentucky,1.3
12/14/2024,Influenza,Louisiana,4.4
12/14/2024,Influenza,Maine,0.1
12/14/2024,Influenza,Maryland,0.7
12/14/2024,Influenza,Massachusetts,0.9
12/14/2024,Influenza,Michigan,0.8
12/14/2024,Influenza,Minnesota,1.3
12/14/2024,Influenza,Mississippi,2
12/14/2024,Influenza,Montana,0.7
12/14/2024,Influenza,United States,1.8
12/14/2024,Influenza,Nebraska,1
12/14/2024,Influenza,Nevada,2.4
12/14/2024,Influenza,New Hampshire,1.1
12/14/2024,Influenza,New Jersey,1.4
12/14/2024,Influenza,New Mexico,1.9
12/14/2024,Influenza,New York,1.1
12/14/2024,Influenza,North Carolina,2.2
12/14/2024,Influenza,North Dakota,0.4
12/14/2024,Influenza,Ohio,0.6
12/14/2024,Influenza,Oklahoma,1
12/14/2024,Influenza,Oregon,3.9
12/14/2024,Influenza,Pennsylvania,0.9
12/14/2024,Influenza,Rhode Island,0.9
12/14/2024,Influenza,South Carolina,1.3
12/14/2024,Influenza,Tennessee,2.6
12/14/2024,Influenza,Texas,2.4
12/14/2024,Influenza,Utah,2.6
12/14/2024,Influenza,Vermont,0.3
12/14/2024,Influenza,Virginia,1.3
12/14/2024,Influenza,Washington,1.8
12/14/2024,Influenza,West Virginia,0.5
12/14/2024,Influenza,Wisconsin,0.6
12/14/2024,Influenza,Wyoming,0
12/14/2024,RSV,Alabama,1.2
12/14/2024,RSV,Alaska,1.2
12/14/2024,RSV,Arizona,0.1
12/14/2024,RSV,Arkansas,1.2
12/14/2024,RSV,California,0.3
12/14/2024,RSV,Colorado,0.2
12/14/2024,RSV,Connecticut,0.8
12/14/2024,RSV,Delaware,1.8
12/14/2024,RSV,District of Columbia,1.5
12/14/2024,RSV,Florida,0.6
12/14/2024,RSV,Georgia,0.8
12/14/2024,RSV,Hawaii,0.6
12/14/2024,RSV,Idaho,0.2
12/14/2024,RSV,Illinois,1.1
12/14/2024,RSV,Indiana,0.6
12/14/2024,RSV,Iowa,0.4
12/14/2024,RSV,Kansas,0.3
12/14/2024,RSV,Kentucky,1
12/14/2024,RSV,Louisiana,1.2
12/14/2024,RSV,Maine,0.1
12/14/2024,RSV,Maryland,1.2
12/14/2024,RSV,Massachusetts,1.3
12/14/2024,RSV,Michigan,0.6
12/14/2024,RSV,Minnesota,0.3
12/14/2024,RSV,Mississippi,1
12/14/2024,RSV,Montana,0.1
12/14/2024,RSV,United States,0.7
12/14/2024,RSV,Nebraska,0.1
12/14/2024,RSV,Nevada,0.6
12/14/2024,RSV,New Hampshire,1
12/14/2024,RSV,New Jersey,1.2
12/14/2024,RSV,New Mexico,0.2
12/14/2024,RSV,New York,0.7
12/14/2024,RSV,North Carolina,1.1
12/14/2024,RSV,North Dakota,0
12/14/2024,RSV,Ohio,0.6
12/14/2024,RSV,Oklahoma,0.5
12/14/2024,RSV,Oregon,0.3
12/14/2024,RSV,Pennsylvania,0.6
12/14/2024,RSV,Rhode Island,0.6
12/14/2024,RSV,South Carolina,1.1
12/14/2024,RSV,Tennessee,1.2
12/14/2024,RSV,Texas,1.1
12/14/2024,RSV,Utah,0.1
12/14/2024,RSV,Vermont,0.3
12/14/2024,RSV,Virginia,0.8
12/14/2024,RSV,Washington,0.7
12/14/2024,RSV,West Virginia,0.6
12/14/2024,RSV,Wisconsin,0.2
12/14/2024,RSV,Wyoming,0
12/21/2024,COVID-19,Alabama,1
12/21/2024,COVID-19,Alaska,0.5
12/21/2024,COVID-19,Arizona,1.3
12/21/2024,COVID-19,Arkansas,1
12/21/2024,COVID-19,California,0.5
12/21/2024,COVID-19,Colorado,1.3
12/21/2024,COVID-19,Connecticut,1.2
12/21/2024,COVID-19,Delaware,1.2
12/21/2024,COVID-19,District of Columbia,0.5
12/21/2024,COVID-19,Florida,0.5
12/21/2024,COVID-19,Georgia,0.5
12/21/2024,COVID-19,Hawaii,0.4
12/21/2024,COVID-19,Idaho,1.1
12/21/2024,COVID-19,Illinois,1.5
12/21/2024,COVID-19,Indiana,1.8
12/21/2024,COVID-19,Iowa,1.1
12/21/2024,COVID-19,Kansas,1.5
12/21/2024,COVID-19,Kentucky,2
12/21/2024,COVID-19,Louisiana,0.7
12/21/2024,COVID-19,Maine,1.8
12/21/2024,COVID-19,Maryland,0.9
12/21/2024,COVID-19,Massachusetts,1.4
12/21/2024,COVID-19,Michigan,1.6
12/21/2024,COVID-19,Minnesota,1.7
12/21/2024,COVID-19,Mississippi,0.7
12/21/2024,COVID-19,Montana,1.1
12/21/2024,COVID-19,United States,0.9
12/21/2024,COVID-19,Nebraska,1
12/21/2024,COVID-19,Nevada,0.6
12/21/2024,COVID-19,New Hampshire,2.1
12/21/2024,COVID-19,New Jersey,0.9
12/21/2024,COVID-19,New Mexico,2.4
12/21/2024,COVID-19,New York,0.6
12/21/2024,COVID-19,North Carolina,0.9
12/21/2024,COVID-19,North Dakota,1.3
12/21/2024,COVID-19,Ohio,1.4
12/21/2024,COVID-19,Oklahoma,1.3
12/21/2024,COVID-19,Oregon,0.6
12/21/2024,COVID-19,Pennsylvania,1.1
12/21/2024,COVID-19,Rhode Island,1.2
12/21/2024,COVID-19,South Carolina,0.7
12/21/2024,COVID-19,Tennessee,0.9
12/21/2024,COVID-19,Texas,0.6
12/21/2024,COVID-19,Utah,1.2
12/21/2024,COVID-19,Vermont,1.5
12/21/2024,COVID-19,Virginia,1
12/21/2024,COVID-19,Washington,0.5
12/21/2024,COVID-19,West Virginia,1.6
12/21/2024,COVID-19,Wisconsin,1.5
12/21/2024,COVID-19,Wyoming,0
12/21/2024,Influenza,Alabama,7.6
12/21/2024,Influenza,Alaska,2.8
12/21/2024,Influenza,Arizona,6.8
12/21/2024,Influenza,Arkansas,1.8
12/21/2024,Influenza,California,4.3
12/21/2024,Influenza,Colorado,2.5
12/21/2024,Influenza,Connecticut,1.2
12/21/2024,Influenza,Delaware,1.9
12/21/2024,Influenza,District of Columbia,1.2
12/21/2024,Influenza,Florida,4.6
12/21/2024,Influenza,Georgia,3.1
12/21/2024,Influenza,Hawaii,4.1
12/21/2024,Influenza,Idaho,4.9
12/21/2024,Influenza,Illinois,3
12/21/2024,Influenza,Indiana,2.7
12/21/2024,Influenza,Iowa,1.4
12/21/2024,Influenza,Kansas,3.3
12/21/2024,Influenza,Kentucky,3
12/21/2024,Influenza,Louisiana,7.2
12/21/2024,Influenza,Maine,0.5
12/21/2024,Influenza,Maryland,1.6
12/21/2024,Influenza,Massachusetts,1.4
12/21/2024,Influenza,Michigan,1.3
12/21/2024,Influenza,Minnesota,3
12/21/2024,Influenza,Mississippi,4.5
12/21/2024,Influenza,Montana,1.5
12/21/2024,Influenza,United States,3.2
12/21/2024,Influenza,Nebraska,2
12/21/2024,Influenza,Nevada,3.9
12/21/2024,Influenza,New Hampshire,2.9
12/21/2024,Influenza,New Jersey,2.6
12/21/2024,Influenza,New Mexico,4.3
12/21/2024,Influenza,New York,1.8
12/21/2024,Influenza,North Carolina,3.3
12/21/2024,Influenza,North Dakota,1.1
12/21/2024,Influenza,Ohio,1.4
12/21/2024,Influenza,Oklahoma,1.9
12/21/2024,Influenza,Oregon,6.8
12/21/2024,Influenza,Pennsylvania,1.8
12/21/2024,Influenza,Rhode Island,1
12/21/2024,Influenza,South Carolina,2.4
12/21/2024,Influenza,Tennessee,5.2
12/21/2024,Influenza,Texas,4.2
12/21/2024,Influenza,Utah,4.9
12/21/2024,Influenza,Vermont,0.6
12/21/2024,Influenza,Virginia,2.2
12/21/2024,Influenza,Washington,3.5
12/21/2024,Influenza,West Virginia,1.1
12/21/2024,Influenza,Wisconsin,1.4
12/21/2024,Influenza,Wyoming,0
12/21/2024,RSV,Alabama,1.3
12/21/2024,RSV,Alaska,1.5
12/21/2024,RSV,Arizona,0.2
12/21/2024,RSV,Arkansas,1.8
12/21/2024,RSV,California,0.5
12/21/2024,RSV,Colorado,0.4
12/21/2024,RSV,Connecticut,0.9
12/21/2024,RSV,Delaware,2.5
12/21/2024,RSV,District of Columbia,1.6
12/21/2024,RSV,Florida,0.6
12/21/2024,RSV,Georgia,0.9
12/21/2024,RSV,Hawaii,0.5
12/21/2024,RSV,Idaho,0.3
12/21/2024,RSV,Illinois,1.4
12/21/2024,RSV,Indiana,0.9
12/21/2024,RSV,Iowa,0.5
12/21/2024,RSV,Kansas,0.4
12/21/2024,RSV,Kentucky,1.4
12/21/2024,RSV,Louisiana,1.3
12/21/2024,RSV,Maine,0.2
12/21/2024,RSV,Maryland,1.2
12/21/2024,RSV,Massachusetts,1.5
12/21/2024,RSV,Michigan,0.9
12/21/2024,RSV,Minnesota,0.5
12/21/2024,RSV,Mississippi,1.2
12/21/2024,RSV,Montana,0.2
12/21/2024,RSV,United States,0.9
12/21/2024,RSV,Nebraska,0.2
12/21/2024,RSV,Nevada,0.7
12/21/2024,RSV,New Hampshire,1.5
12/21/2024,RSV,New Jersey,1.1
12/21/2024,RSV,New Mexico,0.3
12/21/2024,RSV,New York,0.8
12/21/2024,RSV,North Carolina,1.6
12/21/2024,RSV,North Dakota,0.1
12/21/2024,RSV,Ohio,0.8
12/21/2024,RSV,Oklahoma,0.8
12/21/2024,RSV,Oregon,0.4
12/21/2024,RSV,Pennsylvania,0.9
12/21/2024,RSV,Rhode Island,0.7
12/21/2024,RSV,South Carolina,1.1
12/21/2024,RSV,Tennessee,1.3
12/21/2024,RSV,Texas,1.3
12/21/2024,RSV,Utah,0.2
12/21/2024,RSV,Vermont,0.6
12/21/2024,RSV,Virginia,1
12/21/2024,RSV,Washington,0.9
12/21/2024,RSV,West Virginia,1.1
12/21/2024,RSV,Wisconsin,0.4
12/21/2024,RSV,Wyoming,0
12/28/2024,COVID-19,Alabama,1.2
12/28/2024,COVID-19,Alaska,0.5
12/28/2024,COVID-19,Arizona,1.6
12/28/2024,COVID-19,Arkansas,1.1
12/28/2024,COVID-19,California,0.7
12/28/2024,COVID-19,Colorado,1.6
12/28/2024,COVID-19,Connecticut,1.6
12/28/2024,COVID-19,Delaware,1.6
12/28/2024,COVID-19,District of Columbia,0.8
12/28/2024,COVID-19,Florida,0.6
12/28/2024,COVID-19,Georgia,0.7
12/28/2024,COVID-19,Hawaii,0.5
12/28/2024,COVID-19,Idaho,1.3
12/28/2024,COVID-19,Illinois,2.1
12/28/2024,COVID-19,Indiana,2.4
12/28/2024,COVID-19,Iowa,1.6
12/28/2024,COVID-19,Kansas,2.3
12/28/2024,COVID-19,Kentucky,2.6
12/28/2024,COVID-19,Louisiana,0.9
12/28/2024,COVID-19,Maine,2.8
12/28/2024,COVID-19,Maryland,1.2
12/28/2024,COVID-19,Massachusetts,1.8
12/28/2024,COVID-19,Michigan,2.3
12/28/2024,COVID-19,Minnesota,2.1
12/28/2024,COVID-19,Mississippi,1.1
12/28/2024,COVID-19,Montana,1.5
12/28/2024,COVID-19,United States,1.3
12/28/2024,COVID-19,Nebraska,1.3
12/28/2024,COVID-19,Nevada,0.8
12/28/2024,COVID-19,New Hampshire,2.8
12/28/2024,COVID-19,New Jersey,1.3
12/28/2024,COVID-19,New Mexico,3
12/28/2024,COVID-19,New York,0.9
12/28/2024,COVID-19,North Carolina,1.2
12/28/2024,COVID-19,North Dakota,1.5
12/28/2024,COVID-19,Ohio,2
12/28/2024,COVID-19,Oklahoma,1.8
12/28/2024,COVID-19,Oregon,0.7
12/28/2024,COVID-19,Pennsylvania,1.5
12/28/2024,COVID-19,Rhode Island,1.2
12/28/2024,COVID-19,South Carolina,1.1
12/28/2024,COVID-19,Tennessee,1.3
12/28/2024,COVID-19,Texas,0.8
12/28/2024,COVID-19,Utah,1.5
12/28/2024,COVID-19,Vermont,2
12/28/2024,COVID-19,Virginia,1.4
12/28/2024,COVID-19,Washington,0.7
12/28/2024,COVID-19,West Virginia,2.6
12/28/2024,COVID-19,Wisconsin,2
12/28/2024,COVID-19,Wyoming,0
12/28/2024,Influenza,Alabama,10.2
12/28/2024,Influenza,Alaska,4.1
12/28/2024,Influenza,Arizona,9.5
12/28/2024,Influenza,Arkansas,3.3
12/28/2024,Influenza,California,6.6
12/28/2024,Influenza,Colorado,4.6
12/28/2024,Influenza,Connecticut,2.8
12/28/2024,Influenza,Delaware,4.6
12/28/2024,Influenza,District of Columbia,2.6
12/28/2024,Influenza,Florida,6.4
12/28/2024,Influenza,Georgia,5.6
12/28/2024,Influenza,Hawaii,6.3
12/28/2024,Influenza,Idaho,7.2
12/28/2024,Influenza,Illinois,6.3
12/28/2024,Influenza,Indiana,5.7
12/28/2024,Influenza,Iowa,3.2
12/28/2024,Influenza,Kansas,6
12/28/2024,Influenza,Kentucky,6.8
12/28/2024,Influenza,Louisiana,9.3
12/28/2024,Influenza,Maine,1.4
12/28/2024,Influenza,Maryland,3.3
12/28/2024,Influenza,Massachusetts,3
12/28/2024,Influenza,Michigan,3.3
12/28/2024,Influenza,Minnesota,6.5
12/28/2024,Influenza,Mississippi,6.9
12/28/2024,Influenza,Montana,3.5
12/28/2024,Influenza,United States,5.4
12/28/2024,Influenza,Nebraska,4.2
12/28/2024,Influenza,Nevada,5.5
12/28/2024,Influenza,New Hampshire,4.4
12/28/2024,Influenza,New Jersey,5.1
12/28/2024,Influenza,New Mexico,7.5
12/28/2024,Influenza,New York,3.9
12/28/2024,Influenza,North Carolina,5.4
12/28/2024,Influenza,North Dakota,2.7
12/28/2024,Influenza,Ohio,3.3
12/28/2024,Influenza,Oklahoma,4.3
12/28/2024,Influenza,Oregon,8.6
12/28/2024,Influenza,Pennsylvania,3.9
12/28/2024,Influenza,Rhode Island,1.9
12/28/2024,Influenza,South Carolina,4.3
12/28/2024,Influenza,Tennessee,8
12/28/2024,Influenza,Texas,6.6
12/28/2024,Influenza,Utah,8.6
12/28/2024,Influenza,Vermont,1.8
12/28/2024,Influenza,Virginia,4.2
12/28/2024,Influenza,Washington,5.2
12/28/2024,Influenza,West Virginia,2.8
12/28/2024,Influenza,Wisconsin,2.8
12/28/2024,Influenza,Wyoming,0
12/28/2024,RSV,Alabama,1.2
12/28/2024,RSV,Alaska,2.1
12/28/2024,RSV,Arizona,0.4
12/28/2024,RSV,Arkansas,2.3
12/28/2024,RSV,California,0.6
12/28/2024,RSV,Colorado,0.5
12/28/2024,RSV,Connecticut,1
12/28/2024,RSV,Delaware,2.6
12/28/2024,RSV,District of Columbia,1.6
12/28/2024,RSV,Florida,0.7
12/28/2024,RSV,Georgia,0.8
12/28/2024,RSV,Hawaii,0.8
12/28/2024,RSV,Idaho,0.4
12/28/2024,RSV,Illinois,1.7
12/28/2024,RSV,Indiana,1.2
12/28/2024,RSV,Iowa,1
12/28/2024,RSV,Kansas,0.7
12/28/2024,RSV,Kentucky,1.6
12/28/2024,RSV,Louisiana,1.5
12/28/2024,RSV,Maine,0.3
12/28/2024,RSV,Maryland,1.5
12/28/2024,RSV,Massachusetts,1.7
12/28/2024,RSV,Michigan,1.2
12/28/2024,RSV,Minnesota,0.8
12/28/2024,RSV,Mississippi,1.2
12/28/2024,RSV,Montana,0.2
12/28/2024,RSV,United States,1.1
12/28/2024,RSV,Nebraska,0.3
12/28/2024,RSV,Nevada,0.9
12/28/2024,RSV,New Hampshire,1.9
12/28/2024,RSV,New Jersey,1.2
12/28/2024,RSV,New Mexico,0.6
12/28/2024,RSV,New York,0.9
12/28/2024,RSV,North Carolina,2.1
12/28/2024,RSV,North Dakota,0.2
12/28/2024,RSV,Ohio,1.1
12/28/2024,RSV,Oklahoma,1.3
12/28/2024,RSV,Oregon,0.7
12/28/2024,RSV,Pennsylvania,1.1
12/28/2024,RSV,Rhode Island,0.9
12/28/2024,RSV,South Carolina,1.3
12/28/2024,RSV,Tennessee,1.5
12/28/2024,RSV,Texas,1.4
12/28/2024,RSV,Utah,0.4
12/28/2024,RSV,Vermont,1.1
12/28/2024,RSV,Virginia,1
12/28/2024,RSV,Washington,1.1
12/28/2024,RSV,West Virginia,1.8
12/28/2024,RSV,Wisconsin,0.6
12/28/2024,RSV,Wyoming,0
1/4/2025,COVID-19,Alabama,1.1
1/4/2025,COVID-19,Alaska,0.4
1/4/2025,COVID-19,Arizona,1.5
1/4/2025,COVID-19,Arkansas,1.1
1/4/2025,COVID-19,California,0.6
1/4/2025,COVID-19,Colorado,1.4
1/4/2025,COVID-19,Connecticut,1.8
1/4/2025,COVID-19,Delaware,1.5
1/4/2025,COVID-19,District of Columbia,0.8
1/4/2025,COVID-19,Florida,0.7
1/4/2025,COVID-19,Georgia,0.7
1/4/2025,COVID-19,Hawaii,0.5
1/4/2025,COVID-19,Idaho,1.1
1/4/2025,COVID-19,Illinois,2.2
1/4/2025,COVID-19,Indiana,2.4
1/4/2025,COVID-19,Iowa,2.1
1/4/2025,COVID-19,Kansas,2
1/4/2025,COVID-19,Kentucky,2.5
1/4/2025,COVID-19,Louisiana,0.9
1/4/2025,COVID-19,Maine,3.1
1/4/2025,COVID-19,Maryland,1.4
1/4/2025,COVID-19,Massachusetts,2
1/4/2025,COVID-19,Michigan,2.6
1/4/2025,COVID-19,Minnesota,2.4
1/4/2025,COVID-19,Mississippi,1
1/4/2025,COVID-19,Montana,1.7
1/4/2025,COVID-19,United States,1.4
1/4/2025,COVID-19,Nebraska,1.3
1/4/2025,COVID-19,Nevada,0.6
1/4/2025,COVID-19,New Hampshire,3
1/4/2025,COVID-19,New Jersey,1.4
1/4/2025,COVID-19,New Mexico,2.5
1/4/2025,COVID-19,New York,1.1
1/4/2025,COVID-19,North Carolina,1.4
1/4/2025,COVID-19,North Dakota,1.3
1/4/2025,COVID-19,Ohio,2.1
1/4/2025,COVID-19,Oklahoma,1.7
1/4/2025,COVID-19,Oregon,0.6
1/4/2025,COVID-19,Pennsylvania,1.7
1/4/2025,COVID-19,Rhode Island,1.5
1/4/2025,COVID-19,South Carolina,1.2
1/4/2025,COVID-19,Tennessee,1.2
1/4/2025,COVID-19,Texas,0.8
1/4/2025,COVID-19,Utah,1.3
1/4/2025,COVID-19,Vermont,2.6
1/4/2025,COVID-19,Virginia,1.6
1/4/2025,COVID-19,Washington,0.7
1/4/2025,COVID-19,West Virginia,2.5
1/4/2025,COVID-19,Wisconsin,2.1
1/4/2025,COVID-19,Wyoming,0
1/4/2025,Influenza,Alabama,7.6
1/4/2025,Influenza,Alaska,4.2
1/4/2025,Influenza,Arizona,8.4
1/4/2025,Influenza,Arkansas,2.7
1/4/2025,Influenza,California,5.5
1/4/2025,Influenza,Colorado,4.8
1/4/2025,Influenza,Connecticut,3.6
1/4/2025,Influenza,Delaware,4.6
1/4/2025,Influenza,District of Columbia,3.6
1/4/2025,Influenza,Florida,5.5
1/4/2025,Influenza,Georgia,4.8
1/4/2025,Influenza,Hawaii,7.8
1/4/2025,Influenza,Idaho,5.3
1/4/2025,Influenza,Illinois,5.8
1/4/2025,Influenza,Indiana,4.8
1/4/2025,Influenza,Iowa,3.5
1/4/2025,Influenza,Kansas,5.1
1/4/2025,Influenza,Kentucky,5.8
1/4/2025,Influenza,Louisiana,6.5
1/4/2025,Influenza,Maine,2.1
1/4/2025,Influenza,Maryland,3.7
1/4/2025,Influenza,Massachusetts,3.7
1/4/2025,Influenza,Michigan,3.3
1/4/2025,Influenza,Minnesota,7.3
1/4/2025,Influenza,Mississippi,5
1/4/2025,Influenza,Montana,3.1
1/4/2025,Influenza,United States,5
1/4/2025,Influenza,Nebraska,3.2
1/4/2025,Influenza,Nevada,4.5
1/4/2025,Influenza,New Hampshire,4.5
1/4/2025,Influenza,New Jersey,5.8
1/4/2025,Influenza,New Mexico,7.4
1/4/2025,Influenza,New York,4.6
1/4/2025,Influenza,North Carolina,6
1/4/2025,Influenza,North Dakota,2.7
1/4/2025,Influenza,Ohio,3.3
1/4/2025,Influenza,Oklahoma,3.9
1/4/2025,Influenza,Oregon,6.1
1/4/2025,Influenza,Pennsylvania,4.1
1/4/2025,Influenza,Rhode Island,2.7
1/4/2025,Influenza,South Carolina,4.4
1/4/2025,Influenza,Tennessee,6
1/4/2025,Influenza,Texas,5.5
1/4/2025,Influenza,Utah,7.5
1/4/2025,Influenza,Vermont,2.6
1/4/2025,Influenza,Virginia,4.5
1/4/2025,Influenza,Washington,4.7
1/4/2025,Influenza,West Virginia,3.4
1/4/2025,Influenza,Wisconsin,3.1
1/4/2025,Influenza,Wyoming,0
1/4/2025,RSV,Alabama,1.1
1/4/2025,RSV,Alaska,1.6
1/4/2025,RSV,Arizona,0.5
1/4/2025,RSV,Arkansas,2
1/4/2025,RSV,California,0.7
1/4/2025,RSV,Colorado,0.6
1/4/2025,RSV,Connecticut,0.9
1/4/2025,RSV,Delaware,2.2
1/4/2025,RSV,District of Columbia,1.5
1/4/2025,RSV,Florida,0.7
1/4/2025,RSV,Georgia,0.7
1/4/2025,RSV,Hawaii,0.7
1/4/2025,RSV,Idaho,0.5
1/4/2025,RSV,Illinois,1.7
1/4/2025,RSV,Indiana,1.2
1/4/2025,RSV,Iowa,1
1/4/2025,RSV,Kansas,1
1/4/2025,RSV,Kentucky,1.7
1/4/2025,RSV,Louisiana,1.3
1/4/2025,RSV,Maine,0.4
1/4/2025,RSV,Maryland,1.2
1/4/2025,RSV,Massachusetts,1.5
1/4/2025,RSV,Michigan,1.3
1/4/2025,RSV,Minnesota,1
1/4/2025,RSV,Mississippi,0.8
1/4/2025,RSV,Montana,0.3
1/4/2025,RSV,United States,1.1
1/4/2025,RSV,Nebraska,0.2
1/4/2025,RSV,Nevada,0.9
1/4/2025,RSV,New Hampshire,1.4
1/4/2025,RSV,New Jersey,1
1/4/2025,RSV,New Mexico,0.7
1/4/2025,RSV,New York,0.8
1/4/2025,RSV,North Carolina,2
1/4/2025,RSV,North Dakota,0.3
1/4/2025,RSV,Ohio,1.1
1/4/2025,RSV,Oklahoma,1.6
1/4/2025,RSV,Oregon,0.9
1/4/2025,RSV,Pennsylvania,1.1
1/4/2025,RSV,Rhode Island,0.7
1/4/2025,RSV,South Carolina,1.1
1/4/2025,RSV,Tennessee,1.3
1/4/2025,RSV,Texas,1.3
1/4/2025,RSV,Utah,0.6
1/4/2025,RSV,Vermont,1.2
1/4/2025,RSV,Virginia,1
1/4/2025,RSV,Washington,1.1
1/4/2025,RSV,West Virginia,2.2
1/4/2025,RSV,Wisconsin,0.8
1/4/2025,RSV,Wyoming,0
1/11/2025,COVID-19,Alabama,0.9
1/11/2025,COVID-19,Alaska,0.3
1/11/2025,COVID-19,Arizona,1.2
1/11/2025,COVID-19,Arkansas,0.8
1/11/2025,COVID-19,California,0.5
1/11/2025,COVID-19,Colorado,1.2
1/11/2025,COVID-19,Connecticut,1.6
1/11/2025,COVID-19,Delaware,1.6
1/11/2025,COVID-19,District of Columbia,0.8
1/11/2025,COVID-19,Florida,0.6
1/11/2025,COVID-19,Georgia,0.7
1/11/2025,COVID-19,Hawaii,0.7
1/11/2025,COVID-19,Idaho,0.9
1/11/2025,COVID-19,Illinois,1.9
1/11/2025,COVID-19,Indiana,1.8
1/11/2025,COVID-19,Iowa,1.8
1/11/2025,COVID-19,Kansas,1.2
1/11/2025,COVID-19,Kentucky,1.8
1/11/2025,COVID-19,Louisiana,0.7
1/11/2025,COVID-19,Maine,2.6
1/11/2025,COVID-19,Maryland,1.1
1/11/2025,COVID-19,Massachusetts,1.6
1/11/2025,COVID-19,Michigan,2.3
1/11/2025,COVID-19,Minnesota,2
1/11/2025,COVID-19,Mississippi,0.8
1/11/2025,COVID-19,Montana,1
1/11/2025,COVID-19,United States,1.1
1/11/2025,COVID-19,Nebraska,1.3
1/11/2025,COVID-19,Nevada,0.6
1/11/2025,COVID-19,New Hampshire,2.3
1/11/2025,COVID-19,New Jersey,1.2
1/11/2025,COVID-19,New Mexico,1.7
1/11/2025,COVID-19,New York,0.9
1/11/2025,COVID-19,North Carolina,1.3
1/11/2025,COVID-19,North Dakota,1.2
1/11/2025,COVID-19,Ohio,1.7
1/11/2025,COVID-19,Oklahoma,1.4
1/11/2025,COVID-19,Oregon,0.6
1/11/2025,COVID-19,Pennsylvania,1.4
1/11/2025,COVID-19,Rhode Island,1.1
1/11/2025,COVID-19,South Carolina,0.9
1/11/2025,COVID-19,Tennessee,1
1/11/2025,COVID-19,Texas,0.7
1/11/2025,COVID-19,Utah,0.9
1/11/2025,COVID-19,Vermont,1.6
1/11/2025,COVID-19,Virginia,1.2
1/11/2025,COVID-19,Washington,0.5
1/11/2025,COVID-19,West Virginia,1.8
1/11/2025,COVID-19,Wisconsin,2
1/11/2025,COVID-19,Wyoming,0
1/11/2025,Influenza,Alabama,5.7
1/11/2025,Influenza,Alaska,3.2
1/11/2025,Influenza,Arizona,6.1
1/11/2025,Influenza,Arkansas,2.7
1/11/2025,Influenza,California,4.7
1/11/2025,Influenza,Colorado,4.1
1/11/2025,Influenza,Connecticut,3.7
1/11/2025,Influenza,Delaware,4.5
1/11/2025,Influenza,District of Columbia,3.3
1/11/2025,Influenza,Florida,4.8
1/11/2025,Influenza,Georgia,4.1
1/11/2025,Influenza,Hawaii,7.2
1/11/2025,Influenza,Idaho,3.5
