State/Territory,Week_Ending_Date,Data_Collection_Period,State/Territory_WVAL,National_WVAL,Regional_WVAL,WVAL_Category,Coverage
Rhode Island,10/5/2024,6 Months,1,1.263411201,1.050088914,Minimal,
Rhode Island,10/19/2024,1 Year,1,1.254449455,1.00762185,Minimal,
Rhode Island,12/28/2024,1 Year,4.801668185,6.40425026,7.280888656,Low,
Rhode Island,8/31/2024,1 Year,1.077246203,1.23632566,1.033015319,Minimal,
Rhode Island,12/21/2024,All Results,6.400859087,6.597140991,6.611887262,Low,
Rhode Island,11/30/2024,All Results,3.409279136,2.465017247,2.101595977,Minimal,
Rhode Island,10/26/2024,6 Months,1,1.157666147,1,Minimal,
Rhode Island,7/20/2024,1 Year,1.175371965,1.254157163,1.054740534,Minimal,
Rhode Island,11/23/2024,6 Months,2.211167904,2.321732905,1.876392134,Minimal,
Rhode Island,10/5/2024,1 Year,1,1.263411201,1.050088914,Minimal,
Rhode Island,12/14/2024,All Results,5.994884201,5.472206273,6.248555998,Low,
Rhode Island,11/9/2024,6 Months,1.059334019,1.505537457,1.04991863,Minimal,
Rhode Island,8/17/2024,All Results,1.200987409,1.215384356,1.029233811,Minimal,
Rhode Island,9/7/2024,All Results,1.080587549,1.203404589,1.011074849,Minimal,
Rhode Island,1/18/2025,All Results,7.332213863,8.870003394,8.190492632,Low,
Rhode Island,11/16/2024,All Results,2.513560497,1.91663426,1.219749321,Minimal,
Rhode Island,9/7/2024,6 Months,1.080587549,1.203404589,1.011074849,Minimal,
Rhode Island,6/22/2024,1 Year,1,1.226811809,1.01048454,Minimal,Limited Coverage
Rhode Island,10/19/2024,6 Months,1,1.254449455,1.00762185,Minimal,
Rhode Island,8/10/2024,1 Year,1,1.269186096,1.127207779,Minimal,Limited Coverage
Rhode Island,1/4/2025,All Results,7.736756064,10.03425259,9.560345675,Low,
Rhode Island,8/17/2024,6 Months,1.200987409,1.215384356,1.029233811,Minimal,
Rhode Island,7/13/2024,1 Year,1.172950236,1.2601647,1.01157141,Minimal,
Rhode Island,8/24/2024,6 Months,1.331455243,1.269539894,1.108245742,Minimal,
Rhode Island,8/10/2024,6 Months,1,1.269186096,1.127207779,Minimal,Limited Coverage
Rhode Island,8/31/2024,6 Months,1.077246203,1.23632566,1.033015319,Minimal,
Rhode Island,1/18/2025,45 Days,7.332213863,8.870003394,8.190492632,Low,
Rhode Island,1/25/2025,1 Year,7.56999366,8.410056222,9.736453757,Low,
Rhode Island,11/16/2024,1 Year,2.513560497,1.91663426,1.219749321,Minimal,
Rhode Island,10/26/2024,All Results,1,1.157666147,1,Minimal,
Rhode Island,1/18/2025,1 Year,7.332213863,8.870003394,8.190492632,Low,
Rhode Island,1/4/2025,45 Days,7.736756064,10.03425259,9.560345675,Low,
Rhode Island,7/6/2024,All Results,2.044161632,1.221474285,1.040930892,Minimal,Limited Coverage
Rhode Island,8/10/2024,All Results,1,1.269186096,1.127207779,Minimal,Limited Coverage
Rhode Island,1/25/2025,All Results,7.56999366,8.410056222,9.736453757,Low,
Rhode Island,11/9/2024,1 Year,1.059334019,1.505537457,1.04991863,Minimal,
Rhode Island,9/14/2024,All Results,1,1.184422229,1.00591115,Minimal,
Rhode Island,9/7/2024,1 Year,1.080587549,1.203404589,1.011074849,Minimal,
Rhode Island,11/30/2024,1 Year,3.409279136,2.465017247,2.101595977,Minimal,
Rhode Island,9/14/2024,6 Months,1,1.184422229,1.00591115,Minimal,
Rhode Island,1/11/2025,45 Days,7.833427339,10.08301231,8.511567278,Low,
Rhode Island,8/31/2024,All Results,1.077246203,1.23632566,1.033015319,Minimal,
Rhode Island,1/4/2025,1 Year,7.736756064,10.03425259,9.560345675,Low,
Rhode Island,8/3/2024,6 Months,1.267017729,1.218954668,1.017740032,Minimal,
Rhode Island,12/28/2024,6 Months,4.801668185,6.40425026,7.280888656,Low,
Rhode Island,12/28/2024,45 Days,4.801668185,6.40425026,7.280888656,Low,
Rhode Island,1/11/2025,6 Months,7.833427339,10.08301231,8.511567278,Low,
Rhode Island,9/14/2024,1 Year,1,1.184422229,1.00591115,Minimal,
Rhode Island,12/14/2024,45 Days,5.994884201,5.472206273,6.248555998,Low,
Rhode Island,9/28/2024,6 Months,1,1.215121123,1.01675834,Minimal,
Rhode Island,10/12/2024,1 Year,1,1.1482105,1.001428348,Minimal,
Rhode Island,10/12/2024,6 Months,1,1.1482105,1.001428348,Minimal,
Rhode Island,8/3/2024,All Results,1.267017729,1.218954668,1.017740032,Minimal,
Rhode Island,12/14/2024,1 Year,5.994884201,5.472206273,6.248555998,Low,
Rhode Island,1/18/2025,6 Months,7.332213863,8.870003394,8.190492632,Low,
Rhode Island,6/15/2024,1 Year,2.534659072,1.259788613,1.060702989,Minimal,Limited Coverage
Rhode Island,6/29/2024,1 Year,1.191199228,1.283688257,1.033188103,Minimal,Limited Coverage
Rhode Island,10/5/2024,All Results,1,1.263411201,1.050088914,Minimal,
Rhode Island,7/13/2024,All Results,1.172950236,1.2601647,1.01157141,Minimal,
Rhode Island,12/7/2024,All Results,2.414261198,4.07726314,3.698274084,Minimal,
Rhode Island,12/28/2024,All Results,4.801668185,6.40425026,7.280888656,Low,
Rhode Island,8/24/2024,1 Year,1.331455243,1.269539894,1.108245742,Minimal,
Rhode Island,1/11/2025,All Results,7.833427339,10.08301231,8.511567278,Low,
Rhode Island,11/16/2024,6 Months,2.513560497,1.91663426,1.219749321,Minimal,
South Carolina,11/2/2024,1 Year,1.198172239,1.260595524,1.912315604,Minimal,
South Carolina,6/29/2024,All Results,1,1.283688257,1.240933688,Minimal,Limited Coverage
South Carolina,5/4/2024,1 Year,1,1.46921103,1.300526198,Minimal,Limited Coverage
South Carolina,9/21/2024,1 Year,1.598321265,1.136892106,1.375059068,Minimal,
South Carolina,1/25/2025,45 Days,2.344784857,8.410056222,9.319922615,Minimal,Limited Coverage
South Carolina,1/27/2024,All Results,4.500860218,7.415900794,5.319016258,Low,Limited Coverage
South Carolina,11/9/2024,All Results,1.195366017,1.505537457,2.526186629,Minimal,
South Carolina,6/22/2024,All Results,1,1.226811809,1.267636165,Minimal,Limited Coverage
South Carolina,12/7/2024,6 Months,3.988068249,4.07726314,7.810416556,Minimal,
South Carolina,11/30/2024,6 Months,1.025899312,2.465017247,4.984613151,Minimal,
South Carolina,4/6/2024,All Results,1,2.199135747,1.610830545,Minimal,Limited Coverage
South Carolina,11/2/2024,All Results,1.198172239,1.260595524,1.912315604,Minimal,
South Carolina,1/27/2024,1 Year,4.500860218,7.415900794,5.319016258,Low,Limited Coverage
South Carolina,2/10/2024,All Results,3.205691821,6.307025296,3.608735175,Minimal,Limited Coverage
South Carolina,6/8/2024,All Results,1,1.35325598,1.263036948,Minimal,Limited Coverage
South Carolina,1/11/2025,1 Year,11.16068064,10.08301231,15.68285271,Moderate,
South Carolina,8/3/2024,1 Year,1,1.218954668,1.312073876,Minimal,Limited Coverage
South Carolina,8/24/2024,All Results,1,1.269539894,1.372880737,Minimal,Limited Coverage
South Carolina,1/4/2025,6 Months,25.58353147,10.03425259,15.4760468,Very High,
South Carolina,9/28/2024,All Results,1.423977323,1.215121123,1.523947352,Minimal,
South Carolina,9/21/2024,6 Months,1.598321265,1.136892106,1.375059068,Minimal,
South Carolina,12/7/2024,1 Year,3.988068249,4.07726314,7.810416556,Minimal,
South Carolina,10/26/2024,1 Year,1.068883635,1.157666147,1.481779966,Minimal,
South Carolina,7/6/2024,1 Year,1,1.221474285,1.261183666,Minimal,Limited Coverage
South Carolina,8/17/2024,1 Year,1,1.215384356,1.414686732,Minimal,Limited Coverage
South Carolina,4/20/2024,All Results,1,1.574160592,1.411989285,Minimal,Limited Coverage
South Carolina,4/13/2024,1 Year,1,1.913184421,1.668108735,Minimal,Limited Coverage
South Carolina,9/28/2024,1 Year,1.423977323,1.215121123,1.523947352,Minimal,
South Carolina,9/21/2024,All Results,1.598321265,1.136892106,1.375059068,Minimal,
South Carolina,4/20/2024,1 Year,1,1.574160592,1.411989285,Minimal,Limited Coverage
South Carolina,12/14/2024,6 Months,6.482330384,5.472206273,11.46671637,Low,
South Carolina,12/21/2024,6 Months,5.510115007,6.597140991,10.0459876,Low,
South Carolina,11/23/2024,All Results,1.274775106,2.321732905,3.42005101,Minimal,
South Carolina,5/11/2024,1 Year,1,1.46649405,1.305852352,Minimal,Limited Coverage
South Carolina,12/21/2024,1 Year,5.510115007,6.597140991,10.0459876,Low,
South Carolina,1/25/2025,6 Months,2.344784857,8.410056222,9.319922615,Minimal,Limited Coverage
South Carolina,2/17/2024,1 Year,1,5.556611227,3.855612425,Minimal,Limited Coverage
South Carolina,11/2/2024,6 Months,1.198172239,1.260595524,1.912315604,Minimal,
South Carolina,4/6/2024,1 Year,1,2.199135747,1.610830545,Minimal,Limited Coverage
South Carolina,6/15/2024,All Results,1,1.259788613,1.28119729,Minimal,Limited Coverage
South Carolina,10/19/2024,All Results,1.335394316,1.254449455,1.863846032,Minimal,
South Carolina,2/24/2024,1 Year,2.324567775,4.796281787,3.271515146,Minimal,Limited Coverage
South Carolina,10/12/2024,All Results,1.469738631,1.1482105,1.491346929,Minimal,
South Carolina,7/20/2024,All Results,1,1.254157163,1.266265959,Minimal,Limited Coverage
South Carolina,3/30/2024,1 Year,1,2.337129667,1.617463094,Minimal,Limited Coverage
South Carolina,3/30/2024,All Results,1,2.337129667,1.617463094,Minimal,Limited Coverage
South Carolina,2/17/2024,All Results,1,5.556611227,3.855612425,Minimal,Limited Coverage
South Carolina,7/27/2024,All Results,1,1.245212192,1.42032401,Minimal,Limited Coverage
South Carolina,3/16/2024,1 Year,1,3.212429211,2.067293737,Minimal,Limited Coverage
South Carolina,12/21/2024,45 Days,5.510115007,6.597140991,10.0459876,Low,
South Carolina,7/27/2024,1 Year,1,1.245212192,1.42032401,Minimal,Limited Coverage
South Carolina,2/24/2024,All Results,2.324567775,4.796281787,3.271515146,Minimal,Limited Coverage
South Carolina,11/23/2024,1 Year,1.274775106,2.321732905,3.42005101,Minimal,
South Carolina,5/25/2024,All Results,1,1.359411049,1.406873308,Minimal,Limited Coverage
South Carolina,10/5/2024,6 Months,2.148655203,1.263411201,1.653918119,Minimal,
South Carolina,1/6/2024,All Results,36.22160207,14.53445698,12.52971654,Very High,Limited Coverage
South Carolina,10/19/2024,1 Year,1.335394316,1.254449455,1.863846032,Minimal,
South Carolina,1/13/2024,All Results,5.886241619,11.50486882,8.205543935,Low,Limited Coverage
South Carolina,12/28/2024,1 Year,20.83183567,6.40425026,12.9157796,Very High,Limited Coverage
South Carolina,8/31/2024,1 Year,1,1.23632566,1.335848246,Minimal,Limited Coverage
South Carolina,12/21/2024,All Results,5.510115007,6.597140991,10.0459876,Low,
South Carolina,3/2/2024,1 Year,1.450783975,4.18098609,2.778414191,Minimal,Limited Coverage
South Carolina,11/30/2024,All Results,1.025899312,2.465017247,4.984613151,Minimal,
South Carolina,10/26/2024,6 Months,1.068883635,1.157666147,1.481779966,Minimal,
South Carolina,7/20/2024,1 Year,1,1.254157163,1.266265959,Minimal,Limited Coverage
South Carolina,2/3/2024,1 Year,1,6.868404881,5.566944153,Minimal,Limited Coverage
South Carolina,11/23/2024,6 Months,1.274775106,2.321732905,3.42005101,Minimal,
South Carolina,6/1/2024,1 Year,1,1.301903931,1.267024748,Minimal,Limited Coverage
South Carolina,10/5/2024,1 Year,2.148655203,1.263411201,1.653918119,Minimal,
South Carolina,12/14/2024,All Results,6.482330384,5.472206273,11.46671637,Low,
South Carolina,11/9/2024,6 Months,1.195366017,1.505537457,2.526186629,Minimal,
South Carolina,8/17/2024,All Results,1,1.215384356,1.414686732,Minimal,Limited Coverage
South Carolina,6/1/2024,All Results,1,1.301903931,1.267024748,Minimal,Limited Coverage
South Carolina,9/7/2024,All Results,1.346588437,1.203404589,1.420889726,Minimal,
South Carolina,6/8/2024,1 Year,1,1.35325598,1.263036948,Minimal,Limited Coverage
South Carolina,11/16/2024,All Results,1.235323952,1.91663426,2.672973939,Minimal,
South Carolina,1/20/2024,All Results,5.762243382,8.555605875,6.264428251,Low,Limited Coverage
South Carolina,1/18/2025,All Results,4.188232449,8.870003394,12.78608732,Low,
South Carolina,9/7/2024,6 Months,1.346588437,1.203404589,1.420889726,Minimal,
South Carolina,6/22/2024,1 Year,1,1.226811809,1.267636165,Minimal,Limited Coverage
South Carolina,10/19/2024,6 Months,1.335394316,1.254449455,1.863846032,Minimal,
South Carolina,8/10/2024,1 Year,1,1.269186096,1.329255538,Minimal,Limited Coverage
South Carolina,1/4/2025,All Results,25.58353147,10.03425259,15.4760468,Very High,
South Carolina,8/17/2024,6 Months,1,1.215384356,1.414686732,Minimal,Limited Coverage
South Carolina,7/13/2024,1 Year,1,1.2601647,1.279214178,Minimal,Limited Coverage
South Carolina,8/24/2024,6 Months,1,1.269539894,1.372880737,Minimal,Limited Coverage
South Carolina,8/10/2024,6 Months,1,1.269186096,1.329255538,Minimal,Limited Coverage
South Carolina,8/31/2024,6 Months,1,1.23632566,1.335848246,Minimal,Limited Coverage
South Carolina,1/18/2025,45 Days,4.188232449,8.870003394,12.78608732,Low,
South Carolina,1/25/2025,1 Year,2.344784857,8.410056222,9.319922615,Minimal,Limited Coverage
South Carolina,2/10/2024,1 Year,3.205691821,6.307025296,3.608735175,Minimal,Limited Coverage
South Carolina,5/18/2024,1 Year,1,1.404929217,1.324626492,Minimal,Limited Coverage
South Carolina,11/16/2024,1 Year,1.235323952,1.91663426,2.672973939,Minimal,
South Carolina,10/26/2024,All Results,1.068883635,1.157666147,1.481779966,Minimal,
South Carolina,1/18/2025,1 Year,4.188232449,8.870003394,12.78608732,Low,
South Carolina,1/4/2025,45 Days,25.58353147,10.03425259,15.4760468,Very High,
South Carolina,5/11/2024,All Results,1,1.46649405,1.305852352,Minimal,Limited Coverage
South Carolina,8/10/2024,All Results,1,1.269186096,1.329255538,Minimal,Limited Coverage
South Carolina,7/6/2024,All Results,1,1.221474285,1.261183666,Minimal,Limited Coverage
South Carolina,1/25/2025,All Results,2.344784857,8.410056222,9.319922615,Minimal,Limited Coverage
South Carolina,4/27/2024,1 Year,3.369949802,1.455112007,1.338648977,Minimal,Limited Coverage
South Carolina,5/25/2024,1 Year,1,1.359411049,1.406873308,Minimal,Limited Coverage
South Carolina,11/9/2024,1 Year,1.195366017,1.505537457,2.526186629,Minimal,
South Carolina,9/14/2024,All Results,1.232757609,1.184422229,1.364764976,Minimal,
South Carolina,9/7/2024,1 Year,1.346588437,1.203404589,1.420889726,Minimal,
South Carolina,3/9/2024,All Results,1,3.747594887,2.159924201,Minimal,Limited Coverage
South Carolina,11/30/2024,1 Year,1.025899312,2.465017247,4.984613151,Minimal,
South Carolina,9/14/2024,6 Months,1.232757609,1.184422229,1.364764976,Minimal,
South Carolina,1/11/2025,45 Days,11.16068064,10.08301231,15.68285271,Moderate,
South Carolina,8/31/2024,All Results,1,1.23632566,1.335848246,Minimal,Limited Coverage
South Carolina,1/4/2025,1 Year,25.58353147,10.03425259,15.4760468,Very High,
South Carolina,8/3/2024,6 Months,1,1.218954668,1.312073876,Minimal,Limited Coverage
South Carolina,12/28/2024,6 Months,20.83183567,6.40425026,12.9157796,Very High,Limited Coverage
South Carolina,12/28/2024,45 Days,20.83183567,6.40425026,12.9157796,Very High,Limited Coverage
South Carolina,1/11/2025,6 Months,11.16068064,10.08301231,15.68285271,Moderate,
South Carolina,9/14/2024,1 Year,1.232757609,1.184422229,1.364764976,Minimal,
South Carolina,12/14/2024,45 Days,6.482330384,5.472206273,11.46671637,Low,
South Carolina,9/28/2024,6 Months,1.423977323,1.215121123,1.523947352,Minimal,
South Carolina,10/12/2024,1 Year,1.469738631,1.1482105,1.491346929,Minimal,
South Carolina,3/16/2024,All Results,1,3.212429211,2.067293737,Minimal,Limited Coverage
South Carolina,10/12/2024,6 Months,1.469738631,1.1482105,1.491346929,Minimal,
South Carolina,8/3/2024,All Results,1,1.218954668,1.312073876,Minimal,Limited Coverage
South Carolina,4/27/2024,All Results,3.369949802,1.455112007,1.338648977,Minimal,Limited Coverage
South Carolina,2/3/2024,All Results,1,6.868404881,5.566944153,Minimal,Limited Coverage
South Carolina,12/14/2024,1 Year,6.482330384,5.472206273,11.46671637,Low,
South Carolina,1/18/2025,6 Months,4.188232449,8.870003394,12.78608732,Low,
South Carolina,6/29/2024,1 Year,1,1.283688257,1.240933688,Minimal,Limited Coverage
South Carolina,6/15/2024,1 Year,1,1.259788613,1.28119729,Minimal,Limited Coverage
South Carolina,10/5/2024,All Results,2.148655203,1.263411201,1.653918119,Minimal,
South Carolina,7/13/2024,All Results,1,1.2601647,1.279214178,Minimal,Limited Coverage
South Carolina,3/23/2024,All Results,1,2.513087656,1.779229362,Minimal,Limited Coverage
South Carolina,4/13/2024,All Results,1,1.913184421,1.668108735,Minimal,Limited Coverage
South Carolina,5/18/2024,All Results,1,1.404929217,1.324626492,Minimal,Limited Coverage
South Carolina,12/7/2024,All Results,3.988068249,4.07726314,7.810416556,Minimal,
South Carolina,3/2/2024,All Results,1.450783975,4.18098609,2.778414191,Minimal,Limited Coverage
South Carolina,3/9/2024,1 Year,1,3.747594887,2.159924201,Minimal,Limited Coverage
South Carolina,3/23/2024,1 Year,1,2.513087656,1.779229362,Minimal,Limited Coverage
South Carolina,12/28/2024,All Results,20.83183567,6.40425026,12.9157796,Very High,Limited Coverage
South Carolina,8/24/2024,1 Year,1,1.269539894,1.372880737,Minimal,Limited Coverage
South Carolina,5/4/2024,All Results,1,1.46921103,1.300526198,Minimal,Limited Coverage
South Carolina,1/11/2025,All Results,11.16068064,10.08301231,15.68285271,Moderate,
South Carolina,11/16/2024,6 Months,1.235323952,1.91663426,2.672973939,Minimal,
South Dakota,5/6/2023,All Results,1.208690306,1.34546366,1.396787161,Minimal,Limited Coverage
South Dakota,11/2/2024,1 Year,3.142387707,1.260595524,1.13031405,Minimal,Limited Coverage
South Dakota,6/29/2024,All Results,1.228309594,1.283688257,1.617632088,Minimal,Limited Coverage
South Dakota,12/16/2023,All Results,16.12781903,11.75329853,10.77107413,High,Limited Coverage
South Dakota,5/4/2024,1 Year,1.657492321,1.46921103,2.300957283,Minimal,Limited Coverage
South Dakota,8/12/2023,All Results,1.604670315,1.453764064,1.399326166,Minimal,Limited Coverage
South Dakota,5/13/2023,All Results,1.167551963,1.476047381,1.48486229,Minimal,Limited Coverage
South Dakota,9/21/2024,1 Year,1.26911648,1.136892106,1.107356218,Minimal,Limited Coverage
South Dakota,1/25/2025,45 Days,7.088337714,8.410056222,7.135280785,Low,Limited Coverage
South Dakota,1/27/2024,All Results,6.15468319,7.415900794,8.167907131,Low,Limited Coverage
South Dakota,6/22/2024,All Results,1.048606448,1.226811809,1.379333792,Minimal,Limited Coverage
South Dakota,11/9/2024,All Results,2.480436483,1.505537457,1.347979909,Minimal,Limited Coverage
South Dakota,12/7/2024,6 Months,3.487390408,4.07726314,2.32514852,Minimal,Limited Coverage
South Dakota,9/2/2023,All Results,1.137624352,1.401020208,1.265276533,Minimal,Limited Coverage
South Dakota,11/30/2024,6 Months,5.894430371,2.465017247,1.62554694,Low,Limited Coverage
South Dakota,7/22/2023,All Results,1.232208731,1.471332152,1.33961684,Minimal,Limited Coverage
South Dakota,11/2/2024,All Results,3.142387707,1.260595524,1.13031405,Minimal,Limited Coverage
South Dakota,4/6/2024,All Results,6.19913839,2.199135747,4.013595741,Low,Limited Coverage
South Dakota,1/27/2024,1 Year,6.15468319,7.415900794,8.167907131,Low,Limited Coverage
South Dakota,2/10/2024,All Results,9.096786668,6.307025296,6.898218333,Moderate,Limited Coverage
South Dakota,6/8/2024,All Results,1.189223675,1.35325598,1.58458108,Minimal,Limited Coverage
South Dakota,1/11/2025,1 Year,7.791365088,10.08301231,7.942652317,Low,Limited Coverage
South Dakota,11/18/2023,All Results,5.450130221,7.607362278,4.832341925,Low,Limited Coverage
South Dakota,10/28/2023,All Results,2.219808506,2.498974326,1.911569817,Minimal,Limited Coverage
South Dakota,7/8/2023,All Results,1.148448894,1.339868249,1.324368667,Minimal,Limited Coverage
South Dakota,8/3/2024,1 Year,1.028321807,1.218954668,1.585982419,Minimal,Limited Coverage
South Dakota,8/24/2024,All Results,1.289117439,1.269539894,1.468952279,Minimal,Limited Coverage
South Dakota,1/4/2025,6 Months,3.781243792,10.03425259,9.220387646,Minimal,Limited Coverage
South Dakota,9/28/2024,All Results,1.117656553,1.215121123,1.196646908,Minimal,Limited Coverage
South Dakota,9/21/2024,6 Months,1.26911648,1.136892106,1.107356218,Minimal,Limited Coverage
